"SiteID","Date","Benzene","BenzCen"
423,"8/11/2009",0.4696,"FALSE"
423,"8/17/2009",0.2077,"FALSE"
423,"8/23/2009",0.2556,"FALSE"
423,"8/29/2009",0.147,"TRUE"
423,"9/4/2009",0.2588,"FALSE"
423,"9/10/2009",0.2779,"FALSE"
423,"9/16/2009",0.1693,"TRUE"
423,"9/22/2009",0.3354,"FALSE"
423,"9/28/2009",0.1214,"TRUE"
423,"10/4/2009",0.1757,"TRUE"
423,"10/10/2009",0.1342,"TRUE"
423,"10/16/2009",0.2715,"FALSE"
423,"10/22/2009",0.1629,"TRUE"
423,"10/28/2009",0.4824,"FALSE"
423,"11/3/2009",0.2428,"FALSE"
423,"11/9/2009",0.3802,"FALSE"
423,"11/15/2009",0.5495,"FALSE"
423,"11/21/2009",0.4632,"FALSE"
423,"12/3/2009",0.3482,"FALSE"
423,"12/9/2009",0.3898,"FALSE"
423,"12/15/2009",0.4185,"FALSE"
423,"12/21/2009",0.4984,"FALSE"
423,"12/27/2009",0.706,"FALSE"
423,"1/2/2010",0.7028,"FALSE"
423,"1/8/2010",0.6517,"FALSE"
423,"1/14/2010",0.6294,"FALSE"
423,"1/20/2010",0.5367,"FALSE"
423,"2/1/2010",0.8498,"FALSE"
423,"2/7/2010",0.7092000000000001,"FALSE"
423,"2/13/2010",0.8498,"FALSE"
423,"2/19/2010",0.9488,"FALSE"
423,"2/25/2010",0.6901000000000001,"FALSE"
423,"3/3/2010",0.6102,"FALSE"
423,"3/9/2010",0.5782000000000001,"FALSE"
423,"3/15/2010",0.5942,"FALSE"
423,"3/21/2010",0.3993,"FALSE"
423,"3/27/2010",0.3642,"FALSE"
423,"4/2/2010",0.3418,"FALSE"
423,"4/8/2010",0.3259,"FALSE"
423,"4/14/2010",0.4153,"FALSE"
423,"4/20/2010",0.3993,"FALSE"
423,"4/26/2010",0.2268,"FALSE"
423,"5/2/2010",0.1853,"FALSE"
423,"5/8/2010",0.2843,"FALSE"
423,"5/14/2010",0.2332,"FALSE"
423,"5/20/2010",0.3834,"FALSE"
423,"5/26/2010",0.345,"FALSE"
423,"6/1/2010",0.1853,"FALSE"
423,"6/7/2010",0.23,"FALSE"
423,"6/13/2010",0.3067,"FALSE"
423,"6/19/2010",0.1757,"FALSE"
423,"6/25/2010",0.2939,"FALSE"
423,"7/1/2010",0.1597,"FALSE"
423,"7/7/2010",0.3802,"FALSE"
423,"7/13/2010",0.2747,"FALSE"
423,"7/19/2010",0.3035,"FALSE"
423,"7/25/2010",0.2939,"FALSE"
423,"7/31/2010",0.4792,"FALSE"
423,"8/6/2010",0.3418,"FALSE"
423,"8/12/2010",0.4409,"FALSE"
423,"8/18/2010",0.2428,"FALSE"
423,"8/24/2010",0.3322,"FALSE"
423,"9/5/2010",0.6038,"FALSE"
423,"9/11/2010",0.3259,"FALSE"
423,"9/17/2010",0.3418,"FALSE"
423,"9/23/2010",0.2684,"FALSE"
423,"9/29/2010",0.2556,"FALSE"
423,"10/5/2010",0.1917,"FALSE"
423,"10/11/2010",0.968,"FALSE"
423,"10/17/2010",0.3163,"FALSE"
423,"10/23/2010",0.4377,"FALSE"
423,"10/29/2010",0.2268,"FALSE"
423,"11/4/2010",0.2779,"FALSE"
423,"11/10/2010",0.4728,"FALSE"
423,"11/16/2010",0.591,"FALSE"
423,"11/28/2010",0.4632,"FALSE"
423,"12/4/2010",0.5814,"FALSE"
423,"12/10/2010",0.5048,"FALSE"
423,"12/16/2010",0.8242,"FALSE"
423,"12/22/2010",0.4473,"FALSE"
423,"12/28/2010",0.4632,"FALSE"
423,"1/3/2011",0.5559,"FALSE"
423,"1/9/2011",0.8785,"FALSE"
423,"1/15/2011",0.5048,"FALSE"
423,"1/21/2011",0.5175,"FALSE"
423,"1/27/2011",0.5559,"FALSE"
423,"2/2/2011",0.4984,"FALSE"
423,"2/8/2011",0.345,"FALSE"
423,"2/14/2011",0.2811,"FALSE"
423,"3/4/2011",0.5463,"FALSE"
423,"3/10/2011",0.5303,"FALSE"
423,"3/16/2011",0.3802,"FALSE"
423,"3/22/2011",0.4089,"FALSE"
423,"3/28/2011",0.4409,"FALSE"
423,"4/3/2011",0.492,"FALSE"
423,"4/9/2011",0.3642,"FALSE"
423,"4/15/2011",0.2588,"FALSE"
423,"4/21/2011",0.3099,"FALSE"
423,"4/27/2011",0.3163,"FALSE"
423,"5/3/2011",0.3993,"FALSE"
423,"5/9/2011",0.3834,"FALSE"
423,"5/15/2011",0.2108,"FALSE"
423,"5/21/2011",0.3961,"FALSE"
423,"5/27/2011",0.2652,"FALSE"
423,"6/2/2011",0.2268,"FALSE"
423,"6/8/2011",0.1757,"FALSE"
423,"6/14/2011",0.1661,"FALSE"
423,"6/20/2011",0.214,"FALSE"
423,"6/26/2011",0.2971,"FALSE"
423,"7/26/2011",0.3195,"FALSE"
423,"8/1/2011",0.1214,"FALSE"
423,"8/7/2011",0.6517,"FALSE"
423,"8/13/2011",0.5559,"FALSE"
423,"8/19/2011",0.3674,"FALSE"
423,"8/25/2011",0.23,"FALSE"
423,"8/31/2011",0.1629,"FALSE"
423,"9/6/2011",0.1502,"FALSE"
423,"9/18/2011",0.3035,"FALSE"
423,"9/24/2011",0.2396,"FALSE"
423,"9/30/2011",0.2013,"FALSE"
423,"10/6/2011",0.262,"FALSE"
423,"10/12/2011",0.2652,"FALSE"
423,"10/18/2011",0.2204,"FALSE"
423,"10/24/2011",0.345,"FALSE"
423,"10/30/2011",0.3802,"FALSE"
423,"11/11/2011",0.3834,"FALSE"
423,"11/17/2011",0.361,"FALSE"
423,"11/23/2011",0.4824,"FALSE"
423,"11/29/2011",0.4153,"FALSE"
423,"12/5/2011",0.5048,"FALSE"
423,"12/11/2011",0.4345,"FALSE"
423,"12/17/2011",0.4664,"FALSE"
423,"12/23/2011",0.4568,"FALSE"
423,"12/29/2011",0.4696,"FALSE"
423,"1/4/2012",0.4249,"FALSE"
423,"1/10/2012",0.4664,"FALSE"
423,"1/16/2012",0.5431,"FALSE"
423,"1/22/2012",0.5175,"FALSE"
423,"1/28/2012",0.3482,"FALSE"
423,"2/3/2012",0.508,"FALSE"
423,"2/9/2012",0.4057,"FALSE"
423,"2/15/2012",0.6134,"FALSE"
423,"2/21/2012",0.4121,"FALSE"
423,"2/27/2012",0.361,"FALSE"
423,"3/4/2012",0.5399000000000001,"FALSE"
423,"3/10/2012",0.3546,"FALSE"
423,"3/16/2012",0.4089,"FALSE"
423,"3/22/2012",0.3291,"FALSE"
423,"3/28/2012",0.3291,"FALSE"
423,"4/3/2012",0.2843,"FALSE"
423,"4/9/2012",0.1981,"FALSE"
423,"4/15/2012",0.2172,"FALSE"
423,"4/21/2012",0.2747,"FALSE"
423,"4/27/2012",0.4057,"FALSE"
423,"5/3/2012",0.2875,"FALSE"
423,"5/9/2012",0.2588,"FALSE"
423,"5/21/2012",0.3322,"FALSE"
423,"5/27/2012",0.2396,"FALSE"
423,"6/8/2012",0.23,"FALSE"
423,"6/20/2012",0.2939,"FALSE"
423,"6/26/2012",0.1438,"FALSE"
423,"7/8/2012",0.4792,"FALSE"
423,"7/14/2012",0.2939,"FALSE"
423,"7/20/2012",0.2108,"FALSE"
423,"7/26/2012",0.2588,"FALSE"
423,"8/1/2012",0.3099,"FALSE"
423,"8/7/2012",0.2971,"FALSE"
423,"8/13/2012",0.2524,"FALSE"
423,"8/19/2012",0.3067,"FALSE"
423,"8/25/2012",0.262,"FALSE"
423,"8/31/2012",0.2396,"FALSE"
423,"9/6/2012",0.2843,"FALSE"
423,"9/12/2012",0.3578,"FALSE"
423,"9/18/2012",0.2204,"FALSE"
423,"9/24/2012",0.2077,"FALSE"
423,"10/12/2012",0.2907,"FALSE"
423,"10/24/2012",0.5016000000000001,"FALSE"
423,"11/5/2012",0.3929,"FALSE"
423,"11/17/2012",0.4313,"FALSE"
423,"11/29/2012",0.4536,"FALSE"
423,"12/11/2012",0.4856,"FALSE"
423,"12/23/2012",0.4505,"FALSE"
436,"1/1/2008",0.8242,"FALSE"
436,"1/7/2008",1.7954,"FALSE"
436,"1/13/2008",0.952,"FALSE"
436,"1/19/2008",0.5878,"FALSE"
436,"1/25/2008",0.5048,"FALSE"
436,"1/31/2008",0.6581,"FALSE"
436,"2/6/2008",0.6006,"FALSE"
436,"2/12/2008",0.4536,"FALSE"
436,"2/18/2008",0.8051,"FALSE"
436,"2/24/2008",0.7539,"FALSE"
436,"3/1/2008",0.4249,"FALSE"
436,"3/7/2008",0.607,"FALSE"
436,"3/13/2008",0.6102,"FALSE"
436,"3/19/2008",0.6421,"FALSE"
436,"3/25/2008",0.8849,"FALSE"
436,"3/31/2008",0.345,"FALSE"
436,"4/6/2008",0.3802,"FALSE"
436,"4/12/2008",0.2364,"TRUE"
436,"4/18/2008",0.2971,"FALSE"
436,"4/24/2008",0.46,"FALSE"
436,"4/30/2008",0.5399000000000001,"FALSE"
436,"5/6/2008",0.7092000000000001,"FALSE"
436,"5/12/2008",0.3099,"FALSE"
436,"5/18/2008",0.4217,"FALSE"
436,"5/30/2008",0.7891,"FALSE"
436,"6/5/2008",0.3418,"FALSE"
436,"6/11/2008",0.2204,"TRUE"
436,"6/17/2008",1.4089,"FALSE"
436,"6/23/2008",0.968,"FALSE"
436,"6/29/2008",0.2652,"TRUE"
436,"7/5/2008",0.3386,"FALSE"
436,"7/11/2008",0.4856,"FALSE"
436,"7/17/2008",0.4441,"FALSE"
436,"7/23/2008",0.4089,"FALSE"
436,"7/29/2008",0.821,"FALSE"
436,"8/10/2008",0.3322,"FALSE"
436,"8/16/2008",0.7348,"FALSE"
436,"8/22/2008",0.2907,"FALSE"
436,"8/28/2008",0.5559,"FALSE"
436,"9/9/2008",0.623,"FALSE"
436,"9/15/2008",0.5527,"FALSE"
436,"9/21/2008",0.3834,"FALSE"
436,"9/27/2008",0.6996,"FALSE"
436,"10/3/2008",0.6262,"FALSE"
436,"10/9/2008",0.6996,"FALSE"
436,"10/21/2008",0.7156,"FALSE"
436,"11/2/2008",0.8434,"FALSE"
436,"11/8/2008",0.6709000000000001,"FALSE"
436,"11/20/2008",0.3035,"FALSE"
436,"11/26/2008",1.345,"FALSE"
436,"12/2/2008",0.5527,"FALSE"
436,"12/8/2008",0.4217,"FALSE"
436,"12/14/2008",0.5367,"FALSE"
436,"12/20/2008",0.6964,"FALSE"
436,"12/26/2008",0.4632,"FALSE"
436,"1/1/2009",0.7795,"FALSE"
436,"1/7/2009",1.4919,"FALSE"
436,"1/13/2009",0.8242,"FALSE"
436,"1/19/2009",1.1756,"FALSE"
436,"1/25/2009",0.9265,"FALSE"
436,"1/31/2009",0.6837,"FALSE"
436,"2/6/2009",0.6421,"FALSE"
436,"2/12/2009",1.1916,"FALSE"
436,"2/18/2009",0.6805,"FALSE"
436,"2/24/2009",0.6613,"FALSE"
436,"3/2/2009",0.9776,"FALSE"
436,"3/8/2009",0.8849,"FALSE"
436,"3/14/2009",0.6198,"FALSE"
436,"3/20/2009",0.591,"FALSE"
436,"3/26/2009",1.4472,"FALSE"
436,"4/1/2009",0.4377,"FALSE"
436,"4/7/2009",1.1884,"FALSE"
436,"4/13/2009",0.4377,"FALSE"
436,"4/25/2009",0.3546,"FALSE"
436,"5/1/2009",1.3226,"FALSE"
436,"5/7/2009",1.0415,"FALSE"
436,"5/13/2009",0.7316,"FALSE"
436,"5/19/2009",0.4345,"FALSE"
436,"5/25/2009",0.3291,"FALSE"
436,"5/31/2009",0.5335,"FALSE"
436,"6/6/2009",0.2843,"FALSE"
436,"6/12/2009",1.3993,"FALSE"
436,"6/18/2009",0.377,"FALSE"
436,"6/24/2009",0.492,"FALSE"
436,"6/30/2009",0.706,"FALSE"
436,"7/6/2009",1.4536,"FALSE"
436,"7/12/2009",0.6517,"FALSE"
436,"7/18/2009",0.6325,"FALSE"
436,"7/24/2009",0.7188,"FALSE"
436,"7/30/2009",1.444,"FALSE"
436,"8/11/2009",1.2076,"FALSE"
436,"8/17/2009",0.7316,"FALSE"
436,"8/23/2009",0.8721,"FALSE"
436,"8/29/2009",0.5431,"FALSE"
436,"9/4/2009",0.9999,"FALSE"
436,"9/10/2009",0.4728,"FALSE"
436,"9/16/2009",0.3866,"FALSE"
436,"9/22/2009",0.6517,"FALSE"
436,"9/28/2009",1.821,"FALSE"
436,"10/4/2009",1.3418,"FALSE"
436,"10/10/2009",0.6485,"FALSE"
436,"10/16/2009",0.8019,"FALSE"
436,"10/22/2009",0.3099,"FALSE"
436,"10/28/2009",0.4409,"FALSE"
436,"11/3/2009",0.6549,"FALSE"
436,"11/9/2009",1.3354,"FALSE"
436,"11/15/2009",1.6197,"FALSE"
436,"11/21/2009",0.8594000000000001,"FALSE"
436,"12/3/2009",0.7028,"FALSE"
436,"12/9/2009",1.1213,"FALSE"
436,"12/15/2009",0.9233,"FALSE"
436,"12/21/2009",0.6741,"FALSE"
436,"12/27/2009",1.2555,"FALSE"
436,"1/2/2010",1.1277,"FALSE"
436,"1/8/2010",1.1533,"FALSE"
436,"1/14/2010",1.1884,"FALSE"
436,"1/20/2010",0.5271,"FALSE"
436,"2/1/2010",1.0383,"FALSE"
436,"2/19/2010",1.5366,"FALSE"
436,"2/25/2010",1.1277,"FALSE"
436,"3/15/2010",1.5686,"FALSE"
436,"3/21/2010",0.7284000000000001,"FALSE"
436,"3/27/2010",0.4313,"FALSE"
436,"4/2/2010",0.4121,"FALSE"
436,"4/8/2010",0.508,"FALSE"
436,"4/14/2010",0.5271,"FALSE"
436,"4/20/2010",0.8913,"FALSE"
436,"4/26/2010",0.3546,"FALSE"
436,"5/2/2010",0.4632,"FALSE"
436,"5/8/2010",0.7252,"FALSE"
436,"5/14/2010",0.9648,"FALSE"
436,"5/20/2010",1.2363,"FALSE"
436,"5/26/2010",1.1597,"FALSE"
436,"6/1/2010",0.5175,"FALSE"
436,"6/7/2010",0.3993,"FALSE"
436,"6/13/2010",2.0861,"FALSE"
436,"6/19/2010",0.984,"FALSE"
436,"6/25/2010",0.5335,"FALSE"
436,"7/1/2010",0.246,"FALSE"
436,"7/7/2010",0.9488,"FALSE"
436,"7/13/2010",0.4792,"FALSE"
436,"7/19/2010",1.6421,"FALSE"
436,"7/25/2010",1.1884,"FALSE"
436,"7/31/2010",1.5175,"FALSE"
436,"8/6/2010",1.099,"FALSE"
436,"8/12/2010",1.1916,"FALSE"
436,"8/18/2010",0.3993,"FALSE"
436,"8/24/2010",0.9488,"FALSE"
436,"8/30/2010",0.2045,"FALSE"
436,"9/5/2010",0.821,"FALSE"
436,"9/17/2010",0.6166,"FALSE"
436,"9/23/2010",0.3386,"FALSE"
436,"9/29/2010",0.9904,"FALSE"
436,"10/5/2010",0.3578,"FALSE"
436,"10/11/2010",1.8337,"FALSE"
436,"10/17/2010",1.0127,"FALSE"
436,"10/23/2010",0.7188,"FALSE"
436,"10/29/2010",0.5974,"FALSE"
436,"11/4/2010",0.5143,"FALSE"
436,"11/10/2010",0.4984,"FALSE"
436,"11/16/2010",0.7124,"FALSE"
436,"11/22/2010",0.9201,"FALSE"
436,"11/28/2010",0.4057,"FALSE"
436,"12/4/2010",0.8913,"FALSE"
436,"12/10/2010",1.1948,"FALSE"
436,"12/16/2010",1.4823,"FALSE"
436,"12/22/2010",0.6134,"FALSE"
436,"12/28/2010",0.9456,"FALSE"
436,"1/3/2011",1.1373,"FALSE"
436,"1/9/2011",1.3002,"FALSE"
436,"1/15/2011",1.2363,"FALSE"
436,"1/21/2011",0.8945,"FALSE"
436,"1/27/2011",0.7156,"FALSE"
436,"2/2/2011",0.706,"FALSE"
436,"2/8/2011",0.591,"FALSE"
436,"2/14/2011",0.6325,"FALSE"
436,"2/20/2011",0.5495,"FALSE"
436,"2/26/2011",0.8721,"FALSE"
436,"3/4/2011",0.7124,"FALSE"
436,"3/10/2011",1.0255,"FALSE"
436,"3/16/2011",0.7955,"FALSE"
436,"3/22/2011",0.4153,"FALSE"
436,"3/28/2011",0.8242,"FALSE"
436,"4/3/2011",0.5303,"FALSE"
436,"4/9/2011",0.5048,"FALSE"
436,"4/15/2011",0.3674,"FALSE"
436,"5/3/2011",1.0223,"FALSE"
436,"5/9/2011",0.4568,"FALSE"
436,"5/15/2011",0.4473,"FALSE"
436,"5/21/2011",0.4153,"FALSE"
436,"5/27/2011",0.3354,"FALSE"
436,"6/2/2011",0.2428,"FALSE"
436,"6/8/2011",0.9552000000000001,"FALSE"
436,"6/14/2011",0.2172,"FALSE"
436,"6/20/2011",0.1246,"FALSE"
436,"6/26/2011",0.3961,"FALSE"
436,"7/26/2011",0.853,"FALSE"
436,"8/7/2011",1.7443,"FALSE"
436,"8/13/2011",1.3066,"FALSE"
436,"8/19/2011",0.6581,"FALSE"
436,"8/25/2011",0.6294,"FALSE"
436,"8/31/2011",0.3929,"FALSE"
436,"9/6/2011",0.5303,"FALSE"
436,"9/18/2011",0.4057,"FALSE"
436,"9/24/2011",0.7316,"FALSE"
436,"9/30/2011",0.3674,"FALSE"
436,"10/6/2011",0.3131,"FALSE"
436,"10/12/2011",0.4984,"FALSE"
436,"10/18/2011",0.3834,"FALSE"
436,"10/24/2011",0.7124,"FALSE"
436,"10/30/2011",0.5239,"FALSE"
436,"11/5/2011",0.3802,"FALSE"
436,"11/11/2011",0.7731,"FALSE"
436,"11/17/2011",0.6741,"FALSE"
436,"11/23/2011",0.7316,"FALSE"
436,"11/29/2011",0.9169000000000001,"FALSE"
436,"12/5/2011",0.7316,"FALSE"
436,"12/17/2011",0.6741,"FALSE"
436,"12/23/2011",0.8114,"FALSE"
436,"12/29/2011",0.9744,"FALSE"
436,"1/4/2012",0.952,"FALSE"
436,"1/10/2012",1.1437,"FALSE"
436,"1/16/2012",0.6709000000000001,"FALSE"
436,"1/22/2012",0.5431,"FALSE"
436,"1/28/2012",0.7827,"FALSE"
436,"2/3/2012",0.7316,"FALSE"
436,"2/9/2012",0.7188,"FALSE"
436,"2/15/2012",1.3258,"FALSE"
436,"2/21/2012",0.591,"FALSE"
436,"2/27/2012",0.8402,"FALSE"
436,"3/4/2012",0.8913,"FALSE"
436,"3/10/2012",0.5016000000000001,"FALSE"
436,"3/16/2012",0.8626,"FALSE"
436,"3/22/2012",0.4281,"FALSE"
436,"3/28/2012",0.9552000000000001,"FALSE"
436,"4/3/2012",0.4984,"FALSE"
436,"4/9/2012",0.6837,"FALSE"
436,"4/15/2012",0.2492,"FALSE"
436,"4/21/2012",0.345,"FALSE"
436,"5/3/2012",0.4856,"FALSE"
436,"5/9/2012",0.4696,"FALSE"
436,"5/15/2012",0.5111,"FALSE"
436,"5/21/2012",0.607,"FALSE"
436,"5/27/2012",0.3035,"FALSE"
436,"6/2/2012",0.9073,"FALSE"
436,"6/8/2012",0.4249,"FALSE"
436,"6/20/2012",0.6294,"FALSE"
436,"6/26/2012",0.2236,"FALSE"
436,"7/2/2012",0.2939,"FALSE"
436,"7/8/2012",0.8306,"FALSE"
436,"7/14/2012",0.6932,"FALSE"
436,"7/20/2012",0.4185,"FALSE"
436,"7/26/2012",1.0862,"FALSE"
436,"8/1/2012",0.4824,"FALSE"
436,"8/7/2012",0.5559,"FALSE"
436,"8/13/2012",0.8146,"FALSE"
436,"8/19/2012",0.6102,"FALSE"
436,"8/25/2012",0.4441,"FALSE"
436,"8/31/2012",1.1788,"FALSE"
436,"9/6/2012",0.7252,"FALSE"
436,"9/12/2012",0.6996,"FALSE"
436,"9/18/2012",0.5718,"FALSE"
436,"9/24/2012",0.5846,"FALSE"
436,"9/30/2012",0.8753,"FALSE"
436,"10/12/2012",0.591,"FALSE"
436,"10/24/2012",0.9488,"FALSE"
436,"11/5/2012",0.4441,"FALSE"
436,"11/17/2012",0.4952,"FALSE"
436,"11/29/2012",0.8945,"FALSE"
436,"12/11/2012",0.8817,"FALSE"
436,"12/23/2012",0.5878,"FALSE"
438,"1/1/2008",0.738,"FALSE"
438,"1/7/2008",2.15,"FALSE"
438,"1/13/2008",1.1022,"FALSE"
438,"1/19/2008",0.5239,"FALSE"
438,"1/25/2008",0.9712,"FALSE"
438,"1/31/2008",0.6869,"FALSE"
438,"2/6/2008",0.5846,"FALSE"
438,"2/12/2008",0.4536,"FALSE"
438,"2/18/2008",0.4824,"FALSE"
438,"2/24/2008",0.8274,"FALSE"
438,"3/1/2008",0.5559,"FALSE"
438,"3/7/2008",0.7156,"FALSE"
438,"3/13/2008",0.6581,"FALSE"
438,"3/19/2008",0.5718,"FALSE"
438,"3/25/2008",0.3834,"FALSE"
438,"3/31/2008",0.3195,"FALSE"
438,"4/6/2008",0.8658,"FALSE"
438,"4/12/2008",0.3099,"FALSE"
438,"4/18/2008",0.3354,"FALSE"
438,"4/24/2008",1.6612,"FALSE"
438,"4/30/2008",1.23,"FALSE"
438,"5/6/2008",1.0447,"FALSE"
438,"5/12/2008",0.7955,"FALSE"
438,"5/18/2008",0.3898,"FALSE"
438,"5/24/2008",0.6869,"FALSE"
438,"5/30/2008",0.6421,"FALSE"
438,"6/5/2008",0.492,"FALSE"
438,"6/11/2008",0.3866,"FALSE"
438,"6/17/2008",0.4856,"FALSE"
438,"6/23/2008",0.722,"FALSE"
438,"6/29/2008",0.2843,"FALSE"
438,"7/5/2008",1.6197,"FALSE"
438,"7/11/2008",2.2267,"FALSE"
438,"7/17/2008",1.8593,"FALSE"
438,"7/23/2008",1.4568,"FALSE"
438,"7/29/2008",0.9105,"FALSE"
438,"8/16/2008",0.5942,"FALSE"
438,"8/22/2008",1.3961,"FALSE"
438,"8/28/2008",0.4952,"FALSE"
438,"9/9/2008",1.0287,"FALSE"
438,"9/15/2008",0.853,"FALSE"
438,"9/21/2008",4.0221,"FALSE"
438,"9/27/2008",0.7667000000000001,"FALSE"
438,"10/3/2008",0.6102,"FALSE"
438,"10/9/2008",0.4281,"FALSE"
438,"10/21/2008",1.9232,"FALSE"
438,"10/27/2008",0.3259,"FALSE"
438,"11/2/2008",1.4568,"FALSE"
438,"11/14/2008",0.4632,"FALSE"
438,"11/20/2008",0.2779,"FALSE"
438,"11/26/2008",1.4951,"FALSE"
438,"12/2/2008",0.8753,"FALSE"
438,"12/8/2008",0.5463,"FALSE"
438,"12/14/2008",0.5623,"FALSE"
438,"12/20/2008",0.8498,"FALSE"
438,"12/26/2008",1.0479,"FALSE"
438,"1/1/2009",1.1245,"FALSE"
438,"1/7/2009",0.7476,"FALSE"
438,"1/13/2009",1.0606,"FALSE"
438,"1/19/2009",0.8721,"FALSE"
438,"1/25/2009",0.6325,"FALSE"
438,"1/31/2009",1.0862,"FALSE"
438,"2/6/2009",1.1245,"FALSE"
438,"2/12/2009",0.361,"FALSE"
438,"2/18/2009",0.6964,"FALSE"
438,"2/24/2009",1.428,"FALSE"
438,"3/2/2009",1.2907,"FALSE"
438,"3/8/2009",1.0542,"FALSE"
438,"3/14/2009",1.6804,"FALSE"
438,"3/20/2009",1.4951,"FALSE"
438,"3/26/2009",0.4632,"FALSE"
438,"4/1/2009",0.4217,"FALSE"
438,"4/7/2009",0.4377,"FALSE"
438,"4/13/2009",0.6166,"FALSE"
438,"4/19/2009",0.4377,"FALSE"
438,"4/25/2009",0.4377,"FALSE"
438,"5/1/2009",0.3035,"FALSE"
438,"5/7/2009",0.4568,"FALSE"
438,"5/13/2009",0.9488,"FALSE"
438,"5/19/2009",1.2236,"FALSE"
438,"5/25/2009",0.8083,"FALSE"
438,"5/31/2009",1.2459,"FALSE"
438,"6/6/2009",0.2045,"FALSE"
438,"6/12/2009",1.2875,"FALSE"
438,"6/18/2009",1.3418,"FALSE"
438,"6/24/2009",0.5271,"FALSE"
438,"6/30/2009",64.0566,"FALSE"
438,"7/6/2009",1.9232,"FALSE"
438,"7/12/2009",1.0862,"FALSE"
438,"7/18/2009",0.7795,"FALSE"
438,"7/24/2009",1.2683,"FALSE"
438,"7/30/2009",0.6389,"FALSE"
438,"8/5/2009",0.7348,"FALSE"
438,"8/11/2009",1.543,"FALSE"
438,"8/17/2009",0.9648,"FALSE"
438,"8/23/2009",1.9775,"FALSE"
438,"8/29/2009",0.3993,"FALSE"
438,"9/4/2009",1.5015,"FALSE"
438,"9/10/2009",1.4919,"FALSE"
438,"9/16/2009",0.5559,"FALSE"
438,"9/22/2009",0.6741,"FALSE"
438,"9/28/2009",0.2556,"FALSE"
438,"10/4/2009",0.4185,"FALSE"
438,"10/10/2009",0.2108,"FALSE"
438,"10/16/2009",0.5048,"FALSE"
438,"10/22/2009",0.2588,"FALSE"
438,"10/28/2009",1.2331,"FALSE"
438,"11/3/2009",0.706,"FALSE"
438,"11/9/2009",1.4887,"FALSE"
438,"11/15/2009",2.5941,"FALSE"
438,"11/21/2009",1.6037,"FALSE"
438,"12/3/2009",0.5718,"FALSE"
438,"12/9/2009",0.6901000000000001,"FALSE"
438,"12/15/2009",0.6773,"FALSE"
438,"12/21/2009",0.6517,"FALSE"
438,"12/27/2009",0.984,"FALSE"
438,"1/2/2010",1.1948,"FALSE"
438,"1/8/2010",1.1916,"FALSE"
438,"1/14/2010",1.2268,"FALSE"
438,"1/20/2010",0.8498,"FALSE"
438,"2/1/2010",1.1341,"FALSE"
438,"2/13/2010",1.7219,"FALSE"
438,"2/19/2010",1.8433,"FALSE"
438,"2/25/2010",1.0574,"FALSE"
438,"3/3/2010",1.4759,"FALSE"
438,"3/9/2010",0.9041,"FALSE"
438,"3/15/2010",0.8721,"FALSE"
438,"3/21/2010",0.9233,"FALSE"
438,"3/27/2010",1.1117,"FALSE"
438,"4/2/2010",1.8337,"FALSE"
438,"4/8/2010",0.4856,"FALSE"
438,"4/14/2010",1.46,"FALSE"
438,"4/20/2010",1.805,"FALSE"
438,"4/26/2010",0.3418,"FALSE"
438,"5/2/2010",0.4025,"FALSE"
438,"5/8/2010",0.6262,"FALSE"
438,"5/14/2010",0.7028,"FALSE"
438,"5/26/2010",0.7603,"FALSE"
438,"6/1/2010",1.2683,"FALSE"
438,"6/7/2010",0.6357,"FALSE"
438,"6/13/2010",0.5782000000000001,"FALSE"
438,"6/19/2010",0.46,"FALSE"
438,"6/25/2010",1.4823,"FALSE"
438,"7/1/2010",1.297,"FALSE"
438,"7/7/2010",1.0255,"FALSE"
438,"7/13/2010",1.6676,"FALSE"
438,"7/19/2010",0.8434,"FALSE"
438,"7/25/2010",1.1629,"FALSE"
438,"7/31/2010",1.7092,"FALSE"
438,"8/6/2010",0.8785,"FALSE"
438,"8/12/2010",2.0733,"FALSE"
438,"8/18/2010",0.8338,"FALSE"
438,"8/24/2010",0.5271,"FALSE"
438,"8/30/2010",1.3354,"FALSE"
438,"9/5/2010",2.4823,"FALSE"
438,"9/17/2010",0.9392,"FALSE"
438,"9/23/2010",0.9648,"FALSE"
438,"9/29/2010",1.1181,"FALSE"
438,"10/5/2010",2.0574,"FALSE"
438,"10/11/2010",2.2267,"FALSE"
438,"10/17/2010",0.6102,"FALSE"
438,"10/23/2010",1.0542,"FALSE"
438,"10/29/2010",1.182,"FALSE"
438,"11/4/2010",0.4025,"FALSE"
438,"11/10/2010",1.1948,"FALSE"
438,"11/16/2010",0.6198,"FALSE"
438,"11/22/2010",0.5207000000000001,"FALSE"
438,"11/28/2010",0.8083,"FALSE"
438,"12/4/2010",0.722,"FALSE"
438,"12/10/2010",0.6932,"FALSE"
438,"12/16/2010",0.8881,"FALSE"
438,"12/22/2010",0.6453,"FALSE"
438,"12/28/2010",1.2108,"FALSE"
438,"1/3/2011",1.0031,"FALSE"
438,"1/9/2011",1.7635,"FALSE"
438,"1/15/2011",0.7284000000000001,"FALSE"
438,"1/21/2011",0.8945,"FALSE"
438,"1/27/2011",0.7667000000000001,"FALSE"
438,"2/2/2011",0.6709000000000001,"FALSE"
438,"2/8/2011",0.5239,"FALSE"
438,"2/20/2011",0.5846,"FALSE"
